,NodeA,NodeB
53872,5387,9299
53873,5387,1268
53874,5387,2549
53875,5387,3665
53876,5387,8419
53877,5387,8546
53878,5387,5868
53879,5387,4693
53880,5388,1143
53881,5388,8557
53882,5388,7704
53883,5388,6982
53884,5388,662
53885,5388,9524
53886,5388,4202
53887,5388,9258
53888,5388,7298
53889,5388,774
53890,5389,8104
53891,5389,391
53892,5389,6161
53893,5389,8032
53894,5389,8231
53895,5389,6604
53896,5389,850
53897,5389,2179
53898,5389,2668
53899,5389,375
53900,5390,7615
53901,5390,2453
53902,5390,4568
53903,5390,617
53904,5390,3232
53905,5390,2132
53906,5390,5607
53907,5390,2785
53908,5390,3289
53909,5390,8113
53910,5391,5394
53911,5391,8868
53912,5391,5973
53913,5391,912
53914,5391,3880
53915,5391,4145
53916,5391,1738
53917,5391,4646
53918,5391,7517
53919,5391,7998
53920,5392,5693
53921,5392,2995
53922,5392,4203
53923,5392,663
53924,5392,2992
53925,5392,2619
53926,5392,8860
53927,5392,730
53928,5392,5702
53929,5392,7501
53930,5393,6761
53931,5393,7708
53932,5393,1451
53933,5393,9492
53934,5393,7107
53935,5393,4870
53936,5393,6987
53937,5393,7661
53938,5393,6304
53939,5393,755
53940,5394,5391
53941,5394,8868
53942,5394,912
53943,5394,9616
53944,5394,3574
53945,5394,3000
53946,5394,5973
53947,5394,3533
53948,5394,4145
53949,5394,7517
53950,5395,2282
53951,5395,6345
53952,5395,1232
53953,5395,189
53954,5395,4666
53955,5395,208
53956,5395,521
53957,5395,5828
53958,5395,7327
53959,5395,6110
53960,5396,7459
53961,5396,1885
53962,5396,1380
53963,5396,8989
53964,5396,2961
53965,5396,2684
53966,5396,5905
53967,5396,4058
53968,5396,7498
53969,5396,7297
53970,5397,7615
53971,5397,3709
53972,5397,7070
53973,5397,2132
53974,5397,3430
53975,5397,3232
53976,5397,906
53977,5397,3393
53978,5397,2453
53979,5397,5390
53980,5398,3121
53981,5398,450
53982,5398,7962
53983,5398,1427
53984,5398,2431
53985,5398,6879
53986,5398,6545
53987,5398,940
53988,5398,1645
53989,5398,6881
53990,5399,6786
53991,5399,8663
53992,5399,5306
53993,5399,5044
53994,5399,6542
53995,5399,8255
53996,5399,2958
53997,5399,3788
53998,5399,3150
53999,5399,4128
54000,5400,391
54001,5400,2179
54002,5400,9205
54003,5400,3269
54004,5400,4335
54005,5400,7742
54006,5400,4007
54007,5400,1515
54008,5400,5358
54009,5400,2718
54010,5401,7169
54011,5401,4713
54012,5401,620
54013,5401,1754
54014,5401,8070
54015,5401,2960
54016,5401,7703
54017,5401,8176
54018,5401,565
54019,5401,4571
54020,5402,5559
54021,5402,5538
54022,5402,5556
54023,5402,227
54024,5402,307
54025,5402,7987
54026,5402,1209
54027,5402,6372
54028,5402,1365
54029,5402,6121
54030,5403,4320
54031,5403,5302
54032,5403,4859
54033,5403,1571
54034,5403,5826
54035,5403,8350
54036,5403,8820
54037,5403,2322
54038,5403,4485
54039,5403,6501
54040,5404,2486
54041,5404,2436
54042,5404,840
54043,5404,976
54044,5404,5149
54045,5404,3777
54046,5404,8033
54047,5404,7944
54048,5404,426
54049,5404,7468
54050,5405,8160
54051,5405,5939
54052,5405,7763
54053,5405,917
54054,5405,7078
54055,5405,4394
54056,5405,4167
54057,5405,7826
54058,5405,4555
54059,5405,8734
54060,5406,5894
54061,5406,6788
54062,5406,4931
54063,5406,8160
54064,5406,1394
54065,5406,6521
54066,5406,1298
54067,5406,6746
54068,5406,7256
54069,5406,4244
54070,5407,4103
54071,5407,9462
54072,5407,8155
54073,5407,7773
54074,5407,3353
54075,5407,2564
54076,5407,7475
54077,5407,7022
54078,5407,7880
54079,5407,7920
54080,5408,4386
54081,5408,7153
54082,5408,1587
54083,5408,8937
54084,5408,1682
54085,5408,6216
54086,5408,3965
54087,5408,9487
54088,5408,2826
54089,5408,6253
54090,5409,3690
54091,5409,30
54092,5409,9336
54093,5409,8192
54094,5409,5472
54095,5409,3326
54096,5409,571
54097,5409,497
54098,5409,6299
54099,5409,5587
54100,5410,7927
54101,5410,2503
54102,5410,3353
54103,5410,588
54104,5410,5076
54105,5410,7022
54106,5410,5908
54107,5410,6684
54108,5410,5407
54109,5410,581
54110,5411,7898
54111,5411,8586
54112,5411,3959
54113,5411,1739
54114,5411,6271
54115,5411,3614
54116,5411,8674
54117,5411,6563
54118,5411,6189
54119,5411,7722
54120,5412,802
54121,5412,9200
54122,5412,7465
54123,5412,1704
54124,5412,2531
54125,5412,7804
54126,5412,5898
54127,5412,91
54128,5412,4287
54129,5412,137
54130,5413,8174
54131,5413,1419
54132,5413,3636
54133,5413,5628
54134,5413,2442
54135,5413,1636
54136,5413,377
54137,5413,9399
54138,5413,5117
54139,5413,4749
54140,5414,1893
54141,5414,3724
54142,5414,1092
54143,5414,8259
54144,5414,6774
54145,5414,7899
54146,5414,4723
54147,5414,1560
54148,5414,8222
54149,5414,4248
54150,5415,1894
54151,5415,2564
54152,5415,3461
54153,5415,537
54154,5415,3587
54155,5415,9629
54156,5415,4471
54157,5415,7920
54158,5415,3879
54159,5415,2657
54160,5416,8348
54161,5416,238
54162,5416,7869
54163,5416,1160
54164,5416,4193
54165,5416,3797
54166,5416,1480
54167,5416,9083
54168,5416,856
54169,5416,3449
54170,5417,375
54171,5417,5637
54172,5417,2098
54173,5417,9102
54174,5417,9253
54175,5417,2400
54176,5417,7631
54177,5417,2179
54178,5417,1389
54179,5417,963
54180,5418,5613
54181,5418,426
54182,5418,4169
54183,5418,6125
54184,5418,3296
54185,5418,976
54186,5418,1406
54187,5418,8059
54188,5418,5103
54189,5418,4180
54190,5419,5505
54191,5419,6663
54192,5419,1414
54193,5419,8964
54194,5419,2020
54195,5419,6964
54196,5419,7595
54197,5419,8559
54198,5419,332
54199,5419,5420
54200,5420,1044
54201,5420,6663
54202,5420,8554
54203,5420,6782
54204,5420,4737
54205,5420,6964
54206,5420,8964
54207,5420,4303
54208,5420,7029
54209,5420,4109
54210,5421,4109
54211,5421,2487
54212,5421,563
54213,5421,6782
54214,5421,2366
54215,5421,4753
54216,5421,8664
54217,5421,4823
54218,5421,4243
54219,5421,4436
54220,5422,8225
54221,5422,5961
54222,5422,5667
54223,5422,2384
54224,5422,1767
54225,5422,9068
54226,5422,8291
54227,5422,6444
54228,5422,4310
54229,5422,7922
54230,5423,1178
54231,5423,3822
54232,5423,5607
54233,5423,8722
54234,5423,6290
54235,5423,4760
54236,5423,2453
54237,5423,6083
54238,5423,7615
54239,5423,1928
54240,5424,6224
54241,5424,3343
54242,5424,7060
54243,5424,391
54244,5424,6161
54245,5424,1123
54246,5424,1156
54247,5424,768
54248,5424,9457
54249,5424,8104
54250,5425,8326
54251,5425,5143
54252,5425,9155
54253,5425,637
54254,5425,8994
54255,5425,690
54256,5425,8139
54257,5425,1358
54258,5425,9412
54259,5425,4336
54260,5426,6138
54261,5426,5232
54262,5426,2103
54263,5426,3156
54264,5426,3811
54265,5426,771
54266,5426,9016
54267,5426,212
54268,5426,8145
54269,5426,4461
54270,5427,8686
54271,5427,2203
54272,5427,6145
54273,5427,6574
54274,5427,7797
54275,5427,8258
54276,5427,731
54277,5427,3797
54278,5427,5630
54279,5427,8136
54280,5428,6875
54281,5428,8919
54282,5428,5814
54283,5428,7109
54284,5428,8729
54285,5428,2094
54286,5428,3995
54287,5428,7283
54288,5428,8911
54289,5428,8576
54290,5429,7048
54291,5429,8289
54292,5429,5706
54293,5429,8687
54294,5429,2664
54295,5429,7795
54296,5429,5980
54297,5429,6845
54298,5429,1053
54299,5429,4553
54300,5430,8526
54301,5430,7027
54302,5430,7962
54303,5430,5912
54304,5430,5025
54305,5430,1645
54306,5430,514
54307,5430,4329
54308,5430,911
54309,5430,8780
54310,5431,3850
54311,5431,1452
54312,5431,6691
54313,5431,84
54314,5431,3703
54315,5431,150
54316,5431,3099
54317,5431,3621
54318,5431,7210
54319,5431,2925
54320,5432,1389
54321,5432,6447
54322,5432,5114
54323,5432,6345
54324,5432,4614
54325,5432,8882
54326,5432,6341
54327,5432,915
54328,5432,2110
54329,5432,7631
54330,5433,6948
54331,5433,6905
54332,5433,5143
54333,5433,7388
54334,5433,4140
54335,5433,6514
54336,5433,4740
54337,5433,690
54338,5433,4638
54339,5433,2983
54340,5434,9099
54341,5434,980
54342,5434,6951
54343,5434,5788
54344,5434,3928
54345,5434,9540
54346,5434,8819
54347,5434,8183
54348,5434,9310
54349,5434,8421
54350,5435,1646
54351,5435,9432
54352,5435,6613
54353,5435,9234
54354,5435,4841
54355,5435,2
54356,5435,9255
54357,5435,6153
54358,5435,4125
54359,5435,5657
54360,5436,3637
54361,5436,7309
54362,5436,1893
54363,5436,1367
54364,5436,2430
54365,5436,7920
54366,5436,1228
54367,5436,1711
54368,5436,6321
54369,5436,582
54370,5437,3069
54371,5437,329
54372,5437,423
54373,5437,2708
54374,5437,4825
54375,5437,8185
54376,5437,206
54377,5437,3485
54378,5437,3774
54379,5437,7282
54380,5438,2448
54381,5438,5295
54382,5438,2555
54383,5438,322
54384,5438,777
54385,5438,7814
54386,5438,4680
54387,5438,8128
54388,5438,225
54389,5438,9146
54390,5439,4695
54391,5439,6277
54392,5439,5207
54393,5439,900
54394,5439,4396
54395,5439,4427
54396,5439,686
54397,5439,2425
54398,5439,5460
54399,5439,2488
54400,5440,1231
54401,5440,4499
54402,5440,3348
54403,5440,5169
54404,5440,2101
54405,5440,3350
54406,5440,3443
54407,5440,1998
54408,5440,1478
54409,5440,587
54410,5441,9624
54411,5441,2911
54412,5441,6842
54413,5441,6273
54414,5441,9382
54415,5441,562
54416,5441,1448
54417,5441,1770
54418,5441,9404
54419,5441,6384
54420,5442,1541
54421,5442,4826
54422,5442,9168
54423,5442,4623
54424,5442,2732
54425,5442,9170
54426,5442,9514
54427,5442,7993
54428,5442,1284
54429,5442,5686
54430,5443,3735
54431,5443,1878
54432,5443,5355
54433,5443,2558
54434,5443,9250
54435,5443,6062
54436,5443,3266
54437,5443,3805
54438,5443,5304
54439,5443,8299
54440,5444,6447
54441,5444,4608
54442,5444,8652
54443,5444,3832
54444,5444,5631
54445,5444,292
54446,5444,277
54447,5444,2106
54448,5444,1085
54449,5444,138
54450,5445,3011
54451,5445,3906
54452,5445,9029
54453,5445,4457
54454,5445,1802
54455,5445,3333
54456,5445,2606
54457,5445,4293
54458,5445,3764
54459,5445,8650
54460,5446,516
54461,5446,8273
54462,5446,4584
54463,5446,370
54464,5446,3427
54465,5446,7754
54466,5446,8760
54467,5446,3127
54468,5446,496
54469,5446,7733
54470,5447,7160
54471,5447,6256
54472,5447,8632
54473,5447,8444
54474,5447,4993
54475,5447,8920
54476,5447,3155
54477,5447,206
54478,5447,4610
54479,5447,7261
54480,5448,7858
54481,5448,4857
54482,5448,7644
54483,5448,6086
54484,5448,3893
54485,5448,7347
54486,5448,3193
54487,5448,5569
54488,5448,8360
54489,5448,7435
54490,5449,7494
54491,5449,7958
54492,5449,313
54493,5449,7374
54494,5449,6489
54495,5449,2322
54496,5449,7283
54497,5449,4320
54498,5449,6493
54499,5449,5826
54500,5450,1654
54501,5450,7779
54502,5450,2714
54503,5450,4828
54504,5450,7505
54505,5450,2023
54506,5450,1104
54507,5450,1109
54508,5450,8915
54509,5450,2862
54510,5451,5845
54511,5451,9395
54512,5451,5477
54513,5451,7769
54514,5451,7795
54515,5451,9263
54516,5451,2911
54517,5451,7526
54518,5451,9108
54519,5451,2411
54520,5452,4238
54521,5452,1799
54522,5452,7309
54523,5452,2450
54524,5452,1920
54525,5452,1941
54526,5452,2657
54527,5452,6667
54528,5452,1037
54529,5452,1132
54530,5453,8973
54531,5453,7218
54532,5453,7227
54533,5453,5969
54534,5453,5563
54535,5453,8979
54536,5453,1502
54537,5453,5669
54538,5453,2999
54539,5453,3945
54540,5454,6150
54541,5454,8967
54542,5454,9566
54543,5454,3096
54544,5454,8308
54545,5454,5028
54546,5454,2895
54547,5454,3517
54548,5454,4930
54549,5454,5015
54550,5455,7604
54551,5455,1850
54552,5455,4765
54553,5455,1799
54554,5455,7515
54555,5455,8142
54556,5455,8682
54557,5455,1465
54558,5455,1437
54559,5455,9389
54560,5456,2769
54561,5456,7464
54562,5456,2319
54563,5456,3534
54564,5456,8915
54565,5456,5609
54566,5456,5327
54567,5456,1585
54568,5456,8360
54569,5456,2190
54570,5457,2397
54571,5457,9449
54572,5457,8818
54573,5457,5351
54574,5457,2241
54575,5457,3401
54576,5457,4456
54577,5457,5591
54578,5457,4571
54579,5457,1774
54580,5458,3195
54581,5458,1506
54582,5458,8102
54583,5458,2605
54584,5458,199
54585,5458,1530
54586,5458,1548
54587,5458,4632
54588,5458,8913
54589,5458,248
54590,5459,9168
54591,5459,4061
54592,5459,4293
54593,5459,5803
54594,5459,6645
54595,5459,5689
54596,5459,5686
54597,5459,7392
54598,5459,9009
54599,5459,2400
54600,5460,2488
54601,5460,389
54602,5460,2055
54603,5460,4396
54604,5460,8804
54605,5460,4661
54606,5460,6307
54607,5460,4572
54608,5460,4427
54609,5460,7142
54610,5461,6126
54611,5461,1155
54612,5461,1398
54613,5461,3380
54614,5461,9345
54615,5461,8557
54616,5461,7863
54617,5461,8363
54618,5461,1767
54619,5461,3212
54620,5462,3343
54621,5462,2000
54622,5462,2389
54623,5462,1769
54624,5462,1262
54625,5462,4503
54626,5462,7978
54627,5462,6628
54628,5462,5424
54629,5462,8199
54630,5463,6699
54631,5463,4581
54632,5463,7666
54633,5463,1151
54634,5463,4442
54635,5463,8119
54636,5463,2749
54637,5463,3082
54638,5463,1992
54639,5463,2024
54640,5464,6321
54641,5464,3662
54642,5464,3461
54643,5464,5705
54644,5464,1798
54645,5464,1710
54646,5464,2479
54647,5464,2332
54648,5464,1391
54649,5464,7549
54650,5465,8277
54651,5465,4294
54652,5465,4542
54653,5465,629
54654,5465,4389
54655,5465,1918
54656,5465,2697
54657,5465,1653
54658,5465,7534
54659,5465,3117
54660,5466,4505
54661,5466,3891
54662,5466,9522
54663,5466,6168
54664,5466,7056
54665,5466,3532
54666,5466,9025
54667,5466,5799
54668,5466,3147
54669,5466,7903
54670,5467,6774
54671,5467,1557
54672,5467,7635
54673,5467,2657
54674,5467,7674
54675,5467,3724
54676,5467,1613
54677,5467,6777
54678,5467,7290
54679,5467,8259
54680,5468,4273
54681,5468,1168
54682,5468,6501
54683,5468,9579
54684,5468,8239
54685,5468,1697
54686,5468,5449
54687,5468,144
54688,5468,7848
54689,5468,8064
54690,5469,6620
54691,5469,3533
54692,5469,5772
54693,5469,3004
54694,5469,2781
54695,5469,7410
54696,5469,2970
54697,5469,5547
54698,5469,6938
54699,5469,6648
54700,5470,810
54701,5470,6636
54702,5470,7841
54703,5470,3407
54704,5470,6634
54705,5470,6928
54706,5470,5148
54707,5470,5843
54708,5470,7407
54709,5470,1607
54710,5471,6643
54711,5471,6917
54712,5471,5281
54713,5471,8887
54714,5471,1363
54715,5471,704
54716,5471,4185
54717,5471,8907
54718,5471,757
54719,5471,2107
54720,5472,4719
54721,5472,561
54722,5472,4795
54723,5472,497
54724,5472,5599
54725,5472,7635
54726,5472,8431
54727,5472,680
54728,5472,1217
54729,5472,7925
54730,5473,6486
54731,5473,9600
54732,5473,9100
54733,5473,3719
54734,5473,3079
54735,5473,8185
54736,5473,8326
54737,5473,4615
54738,5473,1530
54739,5473,3282
54740,5474,4379
54741,5474,39
54742,5474,5849
54743,5474,7091
54744,5474,8103
54745,5474,9415
54746,5474,1912
54747,5474,680
54748,5474,9217
54749,5474,614
54750,5475,8852
54751,5475,1203
54752,5475,1929
54753,5475,4708
54754,5475,6261
54755,5475,4285
54756,5475,3702
54757,5475,3525
54758,5475,2213
54759,5475,6701
54760,5476,8476
54761,5476,7253
54762,5476,5371
54763,5476,2732
54764,5476,2888
54765,5476,5805
54766,5476,7972
54767,5476,5787
54768,5476,1825
54769,5476,9307
54770,5477,8758
54771,5477,7795
54772,5477,1666
54773,5477,9395
54774,5477,829
54775,5477,748
54776,5477,4516
54777,5477,8130
54778,5477,9485
54779,5477,403
54780,5478,8745
54781,5478,4935
54782,5478,1607
54783,5478,4324
54784,5478,2358
54785,5478,9057
54786,5478,5010
54787,5478,3763
54788,5478,4829
54789,5478,8107
54790,5479,1774
54791,5479,6676
54792,5479,1459
54793,5479,9491
54794,5479,4513
54795,5479,9426
54796,5479,8325
54797,5479,328
54798,5479,7305
54799,5479,9594
54800,5480,5747
54801,5480,6167
54802,5480,4986
54803,5480,3573
54804,5480,3000
54805,5480,5253
54806,5480,4703
54807,5480,5243
54808,5480,5537
54809,5480,656
54810,5481,7813
54811,5481,2083
54812,5481,9154
54813,5481,6730
54814,5481,2458
54815,5481,3616
54816,5481,5727
54817,5481,8377
54818,5481,7628
54819,5481,2317
54820,5482,6605
54821,5482,2684
54822,5482,2228
54823,5482,5358
54824,5482,3135
54825,5482,2668
54826,5482,8605
54827,5482,243
54828,5482,2345
54829,5482,6337
54830,5483,7549
54831,5483,8532
54832,5483,582
54833,5483,6222
54834,5483,2984
54835,5483,7593
54836,5483,1798
54837,5483,6733
54838,5483,1066
54839,5483,5045
54840,5484,1777
54841,5484,980
54842,5484,7893
54843,5484,1758
54844,5484,4321
54845,5484,1081
54846,5484,8395
54847,5484,4255
54848,5484,5131
54849,5484,4594
54850,5485,8338
54851,5485,1535
54852,5485,4893
54853,5485,1138
54854,5485,3634
54855,5485,1692
54856,5485,3091
54857,5485,3560
54858,5485,6282
54859,5485,4601
54860,5486,2119
54861,5486,9446
54862,5486,3116
54863,5486,7289
54864,5486,8660
54865,5486,4774
54866,5486,711
54867,5486,752
54868,5486,4747
54869,5486,8402
54870,5487,1728
54871,5487,1267
54872,5487,8429
54873,5487,2258
54874,5487,6744
54875,5487,6110
54876,5487,4350
54877,5487,4913
54878,5487,4369
54879,5487,1246
54880,5488,9139
54881,5488,6603
54882,5488,5200
54883,5488,6716
54884,5488,8478
54885,5488,1799
54886,5488,9545
54887,5488,386
54888,5488,1850
54889,5488,2861
54890,5489,2697
54891,5489,9632
54892,5489,8277
54893,5489,4294
54894,5489,5503
54895,5489,753
54896,5489,7738
54897,5489,5604
54898,5489,4454
54899,5489,1855
54900,5490,1422
54901,5490,1468
54902,5490,8606
54903,5490,8901
54904,5490,6680
54905,5490,2979
54906,5490,3764
54907,5490,578
54908,5490,4293
54909,5490,4825
54910,5491,2442
54911,5491,3444
54912,5491,9619
54913,5491,2918
54914,5491,4947
54915,5491,517
54916,5491,9041
54917,5491,5903
54918,5491,7080
54919,5491,4172
54920,5492,3839
54921,5492,473
54922,5492,4767
54923,5492,5503
54924,5492,2675
54925,5492,2093
54926,5492,7534
54927,5492,1482
54928,5492,2171
54929,5492,4294
54930,5493,3986
54931,5493,5470
54932,5493,6722
54933,5493,810
54934,5493,6478
54935,5493,6928
54936,5493,8007
54937,5493,7841
54938,5493,1648
54939,5493,1114
54940,5494,1571
54941,5494,5403
54942,5494,5075
54943,5494,4485
54944,5494,16
54945,5494,2322
54946,5494,8922
54947,5494,8653
54948,5494,5798
54949,5494,9086
54950,5495,3152
54951,5495,8918
54952,5495,5634
54953,5495,3778
54954,5495,272
54955,5495,1235
54956,5495,9347
54957,5495,2155
54958,5495,4118
54959,5495,3147
54960,5496,1970
54961,5496,4904
54962,5496,9197
54963,5496,5813
54964,5496,3108
54965,5496,1950
54966,5496,7609
54967,5496,157
54968,5496,9012
54969,5496,8306
54970,5497,1881
54971,5497,6493
54972,5497,7958
54973,5497,2737
54974,5497,1130
54975,5497,2562
54976,5497,6489
54977,5497,1064
54978,5497,8987
54979,5497,1364
54980,5498,5288
54981,5498,9244
54982,5498,4868
54983,5498,2662
54984,5498,7507
54985,5498,6465
54986,5498,4642
54987,5498,8648
54988,5498,1509
54989,5498,3765
54990,5499,4868
54991,5499,9244
54992,5499,2373
54993,5499,5241
54994,5499,1572
54995,5499,3268
54996,5499,2190
54997,5499,1334
54998,5499,256
54999,5499,1202
55000,5500,2246
55001,5500,3500
55002,5500,9210
55003,5500,8401
55004,5500,3826
55005,5500,1228
55006,5500,1037
55007,5500,1708
55008,5500,3365
55009,5500,6693
55010,5501,3325
55011,5501,2282
55012,5501,8739
55013,5501,5370
55014,5501,9183
55015,5501,8194
55016,5501,6046
55017,5501,1320
55018,5501,2044
55019,5501,8326
55020,5502,4057
55021,5502,5212
55022,5502,4968
55023,5502,8923
55024,5502,9352
55025,5502,2234
55026,5502,3842
55027,5502,387
55028,5502,9286
55029,5502,875
55030,5503,3839
55031,5503,473
55032,5503,4294
55033,5503,6320
55034,5503,5492
55035,5503,1482
55036,5503,3737
55037,5503,8504
55038,5503,2915
55039,5503,795
55040,5504,8474
55041,5504,6782
55042,5504,9219
55043,5504,6279
55044,5504,4109
55045,5504,4110
55046,5504,8575
55047,5504,1042
55048,5504,8279
55049,5504,2365
55050,5505,5419
55051,5505,1414
55052,5505,6663
55053,5505,8964
55054,5505,7902
55055,5505,5420
55056,5505,7595
55057,5505,332
55058,5505,6964
55059,5505,2020
55060,5506,9447
55061,5506,1693
55062,5506,1198
55063,5506,6856
55064,5506,5121
55065,5506,4520
55066,5506,8367
55067,5506,2711
55068,5506,9017
55069,5506,1818
55070,5507,5455
55071,5507,3639
55072,5507,9336
55073,5507,9590
55074,5507,7047
55075,5507,9603
55076,5507,4580
55077,5507,252
55078,5507,370
55079,5507,4
55080,5508,8784
55081,5508,2554
55082,5508,535
55083,5508,2622
55084,5508,2864
55085,5508,9497
55086,5508,6295
55087,5508,3083
55088,5508,551
55089,5508,5077
55090,5509,2289
55091,5509,4689
55092,5509,1832
55093,5509,5424
55094,5509,3462
55095,5509,8541
55096,5509,4764
55097,5509,5482
55098,5509,3561
55099,5509,6804
55100,5510,8581
55101,5510,1813
55102,5510,8155
55103,5510,4471
55104,5510,2300
55105,5510,3459
55106,5510,1147
55107,5510,537
55108,5510,3837
55109,5510,3645
55110,5511,6155
55111,5511,3020
55112,5511,5384
55113,5511,7679
55114,5511,2336
55115,5511,4438
55116,5511,4889
55117,5511,8759
55118,5511,7294
55119,5511,1486
55120,5512,635
55121,5512,2940
55122,5512,7213
55123,5512,7158
55124,5512,7225
55125,5512,7221
55126,5512,3683
55127,5512,1306
55128,5512,7196
55129,5512,7212
55130,5513,2501
55131,5513,6550
55132,5513,6788
55133,5513,7986
55134,5513,5851
55135,5513,5695
55136,5513,927
55137,5513,6852
55138,5513,2178
55139,5513,7663
55140,5514,8289
55141,5514,6154
55142,5514,1489
55143,5514,9263
55144,5514,7013
55145,5514,2404
55146,5514,2639
55147,5514,7818
55148,5514,1279
55149,5514,8546
55150,5515,9090
55151,5515,7764
55152,5515,7904
55153,5515,8569
55154,5515,2606
55155,5515,2827
55156,5515,3613
55157,5515,4825
55158,5515,1339
55159,5515,6246
55160,5516,8612
55161,5516,8037
55162,5516,8063
55163,5516,3112
55164,5516,4914
55165,5516,8289
55166,5516,2411
55167,5516,6419
55168,5516,9035
55169,5516,475
55170,5517,5715
55171,5517,2838
55172,5517,3339
55173,5517,5028
55174,5517,6792
55175,5517,9508
55176,5517,9262
55177,5517,2796
55178,5517,6570
55179,5517,8300
55180,5518,1251
55181,5518,2718
55182,5518,6451
55183,5518,3962
55184,5518,5020
55185,5518,7452
55186,5518,4061
55187,5518,3460
55188,5518,1254
55189,5518,3476
55190,5519,329
55191,5519,2744
55192,5519,6905
55193,5519,549
55194,5519,2658
55195,5519,7993
55196,5519,6246
55197,5519,3774
55198,5519,7282
55199,5519,3309
55200,5520,1224
55201,5520,7508
55202,5520,1606
55203,5520,7504
55204,5520,9264
55205,5520,2174
55206,5520,8597
55207,5520,6921
55208,5520,7324
55209,5520,4829
55210,5521,2590
55211,5521,9501
55212,5521,3642
55213,5521,8179
55214,5521,3089
55215,5521,4130
55216,5521,8573
55217,5521,4773
55218,5521,6628
55219,5521,8968
55220,5522,3075
55221,5522,776
55222,5522,5896
55223,5522,9411
55224,5522,4248
55225,5522,2503
55226,5522,1544
55227,5522,8633
55228,5522,4845
55229,5522,6684
55230,5523,7537
55231,5523,3846
55232,5523,546
55233,5523,7011
55234,5523,5863
55235,5523,7068
55236,5523,9409
55237,5523,8134
55238,5523,5465
55239,5523,3117
55240,5524,3917
55241,5524,3477
55242,5524,5020
55243,5524,8104
55244,5524,5733
55245,5524,2668
55246,5524,4040
55247,5524,3346
55248,5524,2179
55249,5524,7588
55250,5525,7958
55251,5525,6435
55252,5525,6150
55253,5525,5034
55254,5525,851
55255,5525,1695
55256,5525,313
55257,5525,6220
55258,5525,1951
55259,5525,1881
55260,5526,8185
55261,5526,8629
55262,5526,3598
55263,5526,6744
55264,5526,2941
55265,5526,8326
55266,5526,6765
55267,5526,7562
55268,5526,5805
55269,5526,9412
55270,5527,145
55271,5527,5932
55272,5527,6927
55273,5527,2506
55274,5527,2106
55275,5527,4350
55276,5527,7562
55277,5527,5071
55278,5527,7057
55279,5527,2391
55280,5528,6415
55281,5528,9544
55282,5528,2878
55283,5528,8338
55284,5528,4782
55285,5528,1622
55286,5528,4456
55287,5528,5980
55288,5528,4911
55289,5528,5622
55290,5529,5028
55291,5529,1413
55292,5529,7
55293,5529,6325
55294,5529,4515
55295,5529,2124
55296,5529,9102
55297,5529,9198
55298,5529,1368
55299,5529,8106
55300,5530,7032
55301,5530,1548
55302,5530,7528
55303,5530,2894
55304,5530,7513
55305,5530,8334
55306,5530,3094
55307,5530,1983
55308,5530,195
55309,5530,1528
55310,5531,5083
55311,5531,3091
55312,5531,5485
55313,5531,8612
55314,5531,577
55315,5531,5606
55316,5531,1581
55317,5531,1420
55318,5531,3932
55319,5531,4914
55320,5532,308
55321,5532,5849
55322,5532,5166
55323,5532,3210
55324,5532,9279
55325,5532,4765
55326,5532,1434
55327,5532,2805
55328,5532,9304
55329,5532,8285
55330,5533,9111
55331,5533,6778
55332,5533,5654
55333,5533,4342
55334,5533,6937
55335,5533,9195
55336,5533,2198
55337,5533,206
55338,5533,57
55339,5533,2098
55340,5534,1398
55341,5534,4438
55342,5534,4419
55343,5534,2013
55344,5534,2481
55345,5534,8749
55346,5534,3342
55347,5534,8557
55348,5534,7679
55349,5534,3699
55350,5535,7014
55351,5535,2624
55352,5535,8480
55353,5535,5946
55354,5535,5370
55355,5535,2282
55356,5535,8128
55357,5535,456
55358,5535,1267
55359,5535,195
55360,5536,5559
55361,5536,2832
55362,5536,1209
55363,5536,2787
55364,5536,5555
55365,5536,6372
55366,5536,5539
55367,5536,6382
55368,5536,6121
55369,5536,5556
55370,5537,7340
55371,5537,5747
55372,5537,656
55373,5537,3000
55374,5537,6630
55375,5537,8590
55376,5537,6636
55377,5537,7105
55378,5537,5289
55379,5537,4902
55380,5538,5539
55381,5538,5559
55382,5538,307
55383,5538,2787
55384,5538,5242
55385,5538,5402
55386,5538,7857
55387,5538,2832
55388,5538,6119
55389,5538,6943
55390,5539,7857
55391,5539,5559
55392,5539,5574
55393,5539,5538
55394,5539,5556
55395,5539,307
55396,5539,5293
55397,5539,8588
55398,5539,2787
55399,5539,5536
55400,5540,5554
55401,5540,5576
55402,5540,7074
55403,5540,5562
55404,5540,2932
55405,5540,5561
55406,5540,7512
55407,5540,5571
55408,5540,5546
55409,5540,1591
55410,5541,5546
55411,5541,5556
55412,5541,8590
55413,5541,656
55414,5541,227
55415,5541,307
55416,5541,5554
55417,5541,5571
55418,5541,2880
55419,5541,5576
55420,5542,1317
55421,5542,7184
55422,5542,1209
55423,5542,6629
55424,5542,2150
55425,5542,6620
55426,5542,8594
55427,5542,6648
55428,5542,8514
55429,5542,1329
55430,5543,1962
55431,5543,2304
55432,5543,2563
55433,5543,7856
55434,5543,5263
55435,5543,2361
55436,5543,6611
55437,5543,6625
55438,5543,298
55439,5543,2068
55440,5544,5280
55441,5544,2986
