,NodeA,NodeB
31181,3559,5870
31182,3560,1875
31183,3560,3626
31184,3560,2909
31185,3560,5600
31186,3560,8557
31187,3560,4297
31188,3560,6305
31189,3560,1138
31190,3560,1567
31191,3561,8631
31192,3561,6604
31193,3561,4764
31194,3561,2648
31195,3561,5424
31196,3561,4689
31197,3561,3135
31198,3561,1515
31199,3561,5509
31200,3561,6332
31201,3562,450
31202,3562,3701
31203,3562,7962
31204,3562,3121
31205,3562,8259
31206,3562,4429
31207,3562,2955
31208,3562,3171
31209,3562,7754
31210,3562,7484
31211,3563,1222
31212,3563,4884
31213,3563,5717
31214,3563,8320
31215,3563,2868
31216,3563,3212
31217,3563,2374
31218,3563,2484
31219,3564,4508
31220,3564,490
31221,3564,5194
31222,3564,8046
31223,3564,9383
31224,3564,2231
31225,3564,5603
31226,3564,2404
31227,3564,2711
31228,3565,671
31229,3565,813
31230,3565,4508
31231,3565,9286
31232,3565,3805
31233,3565,2484
31234,3565,4014
31235,3565,1439
31236,3566,6806
31237,3566,5779
31238,3566,5762
31239,3566,4456
31240,3566,5600
31241,3566,7548
31242,3566,7318
31243,3566,4016
31244,3567,2518
31245,3567,2554
31246,3567,1324
31247,3567,6295
31248,3567,3988
31249,3567,1963
31250,3567,838
31251,3567,321
31252,3568,8734
31253,3568,3441
31254,3568,6491
31255,3568,2607
31256,3568,1737
31257,3568,1614
31258,3568,5769
31259,3568,6550
31260,3568,7043
31261,3568,6505
31262,3569,3817
31263,3569,7719
31264,3569,8714
31265,3569,7141
31266,3569,4462
31267,3569,4447
31268,3569,3713
31269,3569,7604
31270,3569,3273
31271,3569,497
31272,3570,2482
31273,3570,553
31274,3570,5762
31275,3570,7284
31276,3570,7581
31277,3570,2656
31278,3570,4770
31279,3570,6233
31280,3571,1583
31281,3571,982
31282,3571,2023
31283,3571,5208
31284,3571,7119
31285,3571,188
31286,3571,5992
31287,3571,1104
31288,3571,5327
31289,3572,2857
31290,3572,7848
31291,3572,6371
31292,3572,3920
31293,3572,6953
31294,3572,7220
31295,3572,3765
31296,3572,8064
31297,3573,3004
31298,3573,6636
31299,3573,5747
31300,3573,6630
31301,3573,5243
31302,3573,5253
31303,3573,5748
31304,3573,2380
31305,3573,2781
31306,3574,3533
31307,3574,3000
31308,3574,912
31309,3574,4474
31310,3574,656
31311,3574,8453
31312,3574,6644
31313,3574,6443
31314,3575,342
31315,3575,4349
31316,3575,6594
31317,3575,6716
31318,3575,28
31319,3575,8707
31320,3575,6884
31321,3575,612
31322,3575,3686
31323,3575,2024
31324,3576,7543
31325,3576,6164
31326,3576,4313
31327,3576,4413
31328,3576,441
31329,3576,2800
31330,3576,9619
31331,3576,1137
31332,3577,6625
31333,3577,3001
31334,3577,9136
31335,3577,1526
31336,3577,4956
31337,3577,5263
31338,3577,3898
31339,3577,2611
31340,3578,4982
31341,3578,4240
31342,3578,7319
31343,3578,7673
31344,3578,8785
31345,3578,3415
31346,3578,7387
31347,3578,2471
31348,3579,2755
31349,3579,3960
31350,3579,4851
31351,3579,1199
31352,3579,7047
31353,3579,2716
31354,3579,1024
31355,3579,6176
31356,3579,1077
31357,3580,3086
31358,3580,8797
31359,3580,6260
31360,3580,7712
31361,3580,5792
31362,3580,717
31363,3580,998
31364,3580,8094
31365,3581,6794
31366,3581,902
31367,3581,8507
31368,3581,2704
31369,3581,7680
31370,3581,6484
31371,3581,7637
31372,3582,6642
31373,3582,1655
31374,3582,1607
31375,3582,6776
31376,3582,6629
31377,3582,5010
31378,3582,7193
31379,3582,8353
31380,3582,3007
31381,3583,6073
31382,3583,9307
31383,3583,138
31384,3583,1290
31385,3583,5968
31386,3583,4608
31387,3583,2708
31388,3583,5433
31389,3583,8918
31390,3583,7967
31391,3584,109
31392,3584,199
31393,3584,3680
31394,3584,8330
31395,3584,2316
31396,3584,8480
31397,3584,6436
31398,3584,3505
31399,3584,2448
31400,3584,4780
31401,3585,6642
31402,3585,8076
31403,3585,5202
31404,3585,5281
31405,3585,2623
31406,3585,8929
31407,3585,8353
31408,3585,9001
31409,3585,2270
31410,3585,4578
31411,3586,4471
31412,3586,4633
31413,3586,3171
31414,3586,3459
31415,3586,537
31416,3586,3398
31417,3586,3365
31418,3587,4471
31419,3587,3365
31420,3587,1517
31421,3587,3398
31422,3587,537
31423,3587,3171
31424,3587,3461
31425,3587,3645
31426,3587,2564
31427,3587,3459
31428,3588,6345
31429,3588,5725
31430,3588,4909
31431,3588,2254
31432,3588,4350
31433,3588,208
31434,3588,244
31435,3588,6212
31436,3588,384
31437,3588,1232
31438,3589,7115
31439,3589,3569
31440,3589,1359
31441,3589,6914
31442,3589,4785
31443,3589,1746
31444,3589,1199
31445,3589,4908
31446,3590,2438
31447,3590,5731
31448,3590,375
31449,3590,988
31450,3590,7344
31451,3590,8341
31452,3590,7147
31453,3591,6222
31454,3591,2470
31455,3591,5818
31456,3591,2455
31457,3591,6603
31458,3591,5664
31459,3591,1711
31460,3591,9362
31461,3591,1798
31462,3592,2796
31463,3592,7742
31464,3592,8772
31465,3592,3194
31466,3592,9207
31467,3592,5028
31468,3592,2402
31469,3593,9460
31470,3593,4232
31471,3593,2240
31472,3593,999
31473,3593,4028
31474,3593,7802
31475,3593,5051
31476,3593,3385
31477,3593,5021
31478,3593,2559
31479,3594,6791
31480,3594,5834
31481,3594,2864
31482,3594,5964
31483,3594,7974
31484,3594,5077
31485,3594,117
31486,3594,7059
31487,3595,5356
31488,3595,3638
31489,3595,3028
31490,3595,1918
31491,3595,4114
31492,3595,1149
31493,3595,4661
31494,3595,1559
31495,3595,8950
31496,3596,4278
31497,3596,9281
31498,3596,401
31499,3596,6590
31500,3596,8327
31501,3596,4163
31502,3596,5522
31503,3597,3361
31504,3597,4998
31505,3597,3358
31506,3597,576
31507,3597,4691
31508,3597,4895
31509,3597,7533
31510,3597,7890
31511,3598,2894
31512,3598,1140
31513,3598,1245
31514,3598,6840
31515,3598,8517
31516,3598,5194
31517,3598,1621
31518,3598,4362
31519,3598,2707
31520,3598,9131
31521,3599,2894
31522,3599,8517
31523,3599,2811
31524,3599,2858
31525,3599,5777
31526,3599,3845
31527,3599,2704
31528,3599,4483
31529,3600,3500
31530,3600,3826
31531,3600,1037
31532,3600,2450
31533,3600,6693
31534,3600,9210
31535,3600,5500
31536,3600,7616
31537,3601,6023
31538,3601,4459
31539,3601,3350
31540,3601,5070
31541,3601,2540
31542,3601,4713
31543,3601,4011
31544,3601,2754
31545,3602,6042
31546,3602,7445
31547,3602,3150
31548,3602,2431
31549,3602,5398
31550,3602,5213
31551,3602,6977
31552,3602,8255
31553,3602,6542
31554,3603,6003
31555,3603,6862
31556,3603,5164
31557,3603,3296
31558,3603,8476
31559,3603,7805
31560,3603,8059
31561,3603,2770
31562,3603,997
31563,3603,8519
31564,3604,2621
31565,3604,8552
31566,3604,5057
31567,3604,4108
31568,3604,1076
31569,3604,5747
31570,3604,8745
31571,3604,3573
31572,3605,4515
31573,3605,6447
31574,3605,3320
31575,3605,6246
31576,3605,9090
31577,3605,5805
31578,3605,8476
31579,3605,1031
31580,3606,2660
31581,3606,9506
31582,3606,7079
31583,3606,1716
31584,3606,2918
31585,3606,9530
31586,3606,3374
31587,3606,7083
31588,3606,6296
31589,3607,8240
31590,3607,740
31591,3607,6256
31592,3607,9127
31593,3607,6868
31594,3607,4806
31595,3607,128
31596,3607,4978
31597,3607,5303
31598,3608,5372
31599,3608,5597
31600,3608,2365
31601,3608,2162
31602,3608,5770
31603,3608,4855
31604,3608,3819
31605,3608,103
31606,3608,8504
31607,3608,7534
31608,3609,4513
31609,3609,370
31610,3609,1866
31611,3609,5446
31612,3609,481
31613,3609,9147
31614,3610,8937
31615,3610,522
31616,3610,4319
31617,3610,5636
31618,3610,9515
31619,3610,3508
31620,3610,3351
31621,3610,2667
31622,3610,4571
31623,3611,5906
31624,3611,6781
31625,3611,1896
31626,3611,5506
31627,3611,3324
31628,3611,9408
31629,3611,6273
31630,3611,8529
31631,3611,6808
31632,3611,7968
31633,3612,5917
31634,3612,1792
31635,3612,1849
31636,3612,3665
31637,3612,486
31638,3612,9181
31639,3612,2103
31640,3612,5868
31641,3612,9573
31642,3613,3962
31643,3613,7799
31644,3613,5815
31645,3613,5515
31646,3613,4372
31647,3613,5900
31648,3613,4445
31649,3613,6864
31650,3613,5795
31651,3614,5591
31652,3614,5645
31653,3614,3959
31654,3614,5411
31655,3614,467
31656,3614,4567
31657,3614,2024
31658,3614,8997
31659,3614,7079
31660,3614,2327
31661,3615,553
31662,3615,5227
31663,3615,3217
31664,3615,1663
31665,3615,711
31666,3615,4752
31667,3615,6933
31668,3615,4919
31669,3615,8571
31670,3616,5481
31671,3616,3796
31672,3616,5692
31673,3616,9309
31674,3616,6924
31675,3616,6031
31676,3616,9169
31677,3616,6496
31678,3616,188
31679,3616,2023
31680,3617,8901
31681,3617,7511
31682,3617,58
31683,3617,1388
31684,3617,4339
31685,3617,2589
31686,3617,6937
31687,3617,5773
31688,3617,2979
31689,3618,9225
31690,3618,5028
31691,3618,8772
31692,3618,3897
31693,3618,170
31694,3618,1188
31695,3618,1084
31696,3618,2942
31697,3619,1992
31698,3619,7822
31699,3619,6128
31700,3619,1998
31701,3619,782
31702,3619,48
31703,3619,328
31704,3619,4507
31705,3619,2703
31706,3619,721
31707,3620,6070
31708,3620,3666
31709,3620,9384
31710,3620,95
31711,3620,1830
31712,3620,2024
31713,3620,7397
31714,3620,9503
31715,3620,4147
31716,3620,8758
31717,3621,3850
31718,3621,1584
31719,3621,6383
31720,3621,7852
31721,3621,1897
31722,3621,150
31723,3621,10
31724,3621,511
31725,3622,5259
31726,3622,5742
31727,3622,6495
31728,3622,4326
31729,3622,4432
31730,3622,7848
31731,3622,3164
31732,3622,7172
31733,3623,7676
31734,3623,2021
31735,3623,4822
31736,3623,8560
31737,3623,7534
31738,3623,2855
31739,3623,2722
31740,3623,399
31741,3623,6228
31742,3624,6268
31743,3624,8983
31744,3624,717
31745,3624,4123
31746,3624,7035
31747,3624,5123
31748,3624,8797
31749,3624,3580
31750,3625,8476
31751,3625,5803
31752,3625,4061
31753,3625,3798
31754,3625,9514
31755,3625,6815
31756,3625,8048
31757,3625,3339
31758,3626,3560
31759,3626,2909
31760,3626,5600
31761,3626,2382
31762,3626,8405
31763,3626,1567
31764,3626,4039
31765,3626,4750
31766,3626,793
31767,3626,3430
31768,3627,7640
31769,3627,9370
31770,3627,2383
31771,3627,8684
31772,3627,4977
31773,3627,62
31774,3627,2905
31775,3627,816
31776,3628,7904
31777,3628,9608
31778,3628,9032
31779,3628,9501
31780,3628,7972
31781,3628,5447
31782,3628,6488
31783,3628,3426
31784,3628,240
31785,3629,6671
31786,3629,570
31787,3629,9253
31788,3629,557
31789,3629,7327
31790,3629,9102
31791,3629,3148
31792,3629,1212
31793,3629,9090
31794,3630,2857
31795,3630,8171
31796,3630,2458
31797,3630,3765
31798,3630,5029
31799,3630,8064
31800,3630,1512
31801,3631,3256
31802,3631,137
31803,3631,99
31804,3631,8715
31805,3631,9510
31806,3631,2720
31807,3631,7247
31808,3631,2272
31809,3631,43
31810,3631,214
31811,3632,2756
31812,3632,7996
31813,3632,151
31814,3632,2907
31815,3632,9540
31816,3632,790
31817,3632,1612
31818,3632,849
31819,3633,3459
31820,3633,1472
31821,3633,9629
31822,3633,3586
31823,3633,3398
31824,3633,4471
31825,3633,2879
31826,3633,7065
31827,3633,8581
31828,3633,1501
31829,3634,1143
31830,3634,6506
31831,3634,8551
31832,3634,7707
31833,3634,8338
31834,3634,2830
31835,3634,6126
31836,3634,7863
31837,3634,5596
31838,3635,3778
31839,3635,5086
31840,3635,2934
31841,3635,8883
31842,3635,5805
31843,3635,2346
31844,3635,8632
31845,3635,6254
31846,3636,5413
31847,3636,5140
31848,3636,4499
31849,3636,6075
31850,3636,4390
31851,3636,9076
31852,3636,8703
31853,3636,4553
31854,3637,1557
31855,3637,9462
31856,3637,3461
31857,3637,2430
31858,3637,1894
31859,3637,7309
31860,3637,3081
31861,3637,8800
31862,3638,6892
31863,3638,6175
31864,3638,1149
31865,3638,1938
31866,3638,9464
31867,3638,3212
31868,3638,9193
31869,3639,8789
31870,3639,2455
31871,3639,7925
31872,3639,497
31873,3639,8581
31874,3639,627
31875,3639,383
31876,3639,6135
31877,3640,7507
31878,3640,1202
31879,3640,5498
31880,3640,4868
31881,3640,8648
31882,3640,5039
31883,3640,848
31884,3640,5279
31885,3640,6465
31886,3640,982
31887,3641,4362
31888,3641,1499
31889,3641,7781
31890,3641,4993
31891,3641,9412
31892,3641,7045
31893,3641,690
31894,3641,4384
31895,3641,1140
31896,3642,6796
31897,3642,9631
31898,3642,7111
31899,3642,6765
31900,3642,7045
31901,3642,4909
31902,3642,463
31903,3642,9097
31904,3643,7523
31905,3643,7109
31906,3643,9185
31907,3643,7368
31908,3643,1160
31909,3643,3010
31910,3643,5160
31911,3643,4151
31912,3643,8686
31913,3644,2431
31914,3644,3602
31915,3644,6042
31916,3644,6977
31917,3644,5398
31918,3644,4687
31919,3644,6944
31920,3644,1645
31921,3645,4471
31922,3645,4633
31923,3645,8357
31924,3645,3171
31925,3645,3398
31926,3645,537
31927,3645,3459
31928,3645,2426
31929,3645,3365
31930,3646,2831
31931,3646,9283
31932,3646,9414
31933,3646,6367
31934,3646,3473
31935,3646,6128
31936,3646,7338
31937,3646,2703
31938,3646,9500
31939,3647,338
31940,3647,2424
31941,3647,1866
31942,3647,5062
31943,3647,7731
31944,3647,1047
31945,3647,9147
31946,3647,571
31947,3648,2599
31948,3648,695
31949,3648,4999
31950,3648,9365
31951,3648,4472
31952,3648,6838
31953,3648,8467
31954,3648,452
31955,3649,1752
31956,3649,7511
31957,3649,8433
31958,3649,5023
31959,3649,2643
31960,3649,7266
31961,3649,3730
31962,3649,5228
31963,3649,7375
31964,3649,2597
31965,3650,7249
31966,3650,3362
31967,3650,8320
31968,3650,19
31969,3650,4508
31970,3650,4565
31971,3650,6841
31972,3651,285
31973,3651,5942
31974,3651,6257
31975,3651,1448
31976,3651,2231
31977,3651,7488
31978,3651,3152
31979,3651,3241
31980,3652,5036
31981,3652,9089
31982,3652,8815
31983,3652,6392
31984,3652,1113
31985,3652,6362
31986,3652,1208
31987,3652,856
31988,3652,7971
31989,3652,170
31990,3653,5839
31991,3653,9492
31992,3653,4909
31993,3653,8044
31994,3653,7273
31995,3653,6744
31996,3653,4350
31997,3653,1728
31998,3654,1191
31999,3654,1626
32000,3654,9246
32001,3654,2824
32002,3654,1320
32003,3654,9570
32004,3654,6240
32005,3654,8652
32006,3654,9476
32007,3655,7955
32008,3655,4132
32009,3655,1152
32010,3655,7958
32011,3655,8987
32012,3655,2414
32013,3655,1150
32014,3655,8947
32015,3656,6143
32016,3656,7625
32017,3656,8419
32018,3656,7529
32019,3656,590
32020,3656,2706
32021,3656,7718
32022,3656,7840
32023,3656,1638
32024,3656,5628
32025,3657,2554
32026,3657,6075
32027,3657,9507
32028,3657,4523
32029,3657,2230
32030,3657,7241
32031,3657,8100
32032,3657,4390
32033,3657,443
32034,3657,6099
32035,3658,4862
32036,3658,9513
32037,3658,564
32038,3658,551
32039,3658,7139
32040,3658,4691
32041,3658,5446
32042,3658,8762
32043,3659,7104
32044,3659,1289
32045,3659,503
32046,3659,7236
32047,3659,3877
32048,3659,2845
32049,3659,4635
32050,3659,2477
32051,3659,1278
32052,3660,4576
32053,3660,9093
32054,3660,8631
32055,3660,4839
32056,3660,14
32057,3660,2031
32058,3660,1123
32059,3660,8865
32060,3661,4993
32061,3661,272
32062,3661,5816
32063,3661,4033
32064,3661,3434
32065,3661,5918
32066,3661,7045
32067,3661,9189
32068,3661,2186
32069,3661,9624
32070,3662,1446
32071,3662,6321
32072,3662,1798
32073,3662,5464
32074,3662,3461
32075,3662,7309
32076,3662,1920
32077,3663,1619
32078,3663,6998
32079,3663,5053
32080,3663,5014
32081,3663,3010
32082,3663,7958
32083,3663,2709
32084,3663,3643
32085,3664,2055
32086,3664,2825
32087,3664,2313
32088,3664,1772
32089,3664,2717
32090,3664,9632
32091,3664,4831
32092,3664,8612
32093,3665,4240
32094,3665,8130
32095,3665,4728
32096,3665,4982
32097,3665,8322
32098,3665,765
32099,3665,1279
32100,3666,9593
32101,3666,4998
32102,3666,7292
32103,3666,7338
32104,3666,4147
32105,3666,7122
32106,3666,6328
32107,3667,6086
32108,3667,5247
32109,3667,5049
32110,3667,2252
32111,3667,6656
32112,3667,2269
32113,3667,2875
32114,3667,256
32115,3668,4717
32116,3668,3117
32117,3668,795
32118,3668,7011
32119,3668,483
32120,3668,644
32121,3668,4125
32122,3668,9409
32123,3668,7500
32124,3668,5372
32125,3669,8454
32126,3669,5013
32127,3669,8498
32128,3669,5250
32129,3669,1456
32130,3669,6691
32131,3669,986
32132,3669,7971
32133,3669,5558
32134,3670,5333
32135,3670,5742
32136,3670,9267
32137,3670,9164
32138,3670,5767
32139,3670,5259
32140,3670,6501
32141,3670,5247
32142,3671,2992
32143,3671,8833
32144,3671,2995
32145,3671,2937
32146,3671,2997
32147,3671,5274
32148,3671,4814
32149,3672,8339
32150,3672,3129
32151,3672,5311
32152,3672,8939
32153,3672,2884
32154,3672,7526
32155,3672,3266
32156,3672,5550
32157,3673,2392
32158,3673,5980
32159,3673,5359
32160,3673,774
32161,3673,1774
32162,3673,8819
32163,3673,2342
32164,3674,149
32165,3674,4510
32166,3674,5184
32167,3674,7297
32168,3674,6288
32169,3674,2402
32170,3674,5509
32171,3674,6536
32172,3674,9249
32173,3675,4727
32174,3675,4423
32175,3675,5768
32176,3675,5457
32177,3675,1249
32178,3675,2442
32179,3675,4979
32180,3675,4782
32181,3675,4585
32182,3675,587
32183,3676,5690
32184,3676,7340
32185,3676,5772
32186,3676,2370
32187,3676,2560
32188,3676,4963
32189,3676,2970
32190,3676,5547
32191,3677,320
32192,3677,1585
32193,3677,3483
32194,3677,7087
32195,3677,9052
32196,3677,4821
32197,3677,6059
32198,3677,3290
32199,3677,7132
32200,3677,4784
32201,3678,2827
32202,3678,1140
32203,3678,6744
32204,3678,690
32205,3678,5955
32206,3678,463
32207,3678,5590
32208,3679,8989
32209,3679,6779
32210,3679,7297
32211,3679,6935
32212,3679,611
32213,3679,4058
32214,3679,1964
32215,3679,2260
32216,3680,7513
32217,3680,2632
32218,3680,1542
32219,3680,5807
32220,3680,9510
32221,3680,3584
32222,3680,4173
32223,3681,6816
32224,3681,231
32225,3681,6854
32226,3681,6662
32227,3681,6187
32228,3681,2711
32229,3681,9075
32230,3681,5848
32231,3681,9626
32232,3681,7021
32233,3682,2127
32234,3682,6184
32235,3682,3070
32236,3682,5776
32237,3682,1897
32238,3682,7511
32239,3682,1470
32240,3683,7196
32241,3683,7159
32242,3683,7212
32243,3683,7244
32244,3683,7158
32245,3683,7213
32246,3683,7217
32247,3683,7194
32248,3684,7984
32249,3684,7547
32250,3684,9248
32251,3684,4765
32252,3684,2861
32253,3684,3817
32254,3684,6896
32255,3684,8684
32256,3685,7761
32257,3685,4405
32258,3685,7291
32259,3685,2639
32260,3685,799
32261,3685,2429
32262,3685,8672
32263,3685,1279
32264,3685,1415
32265,3686,6716
32266,3686,4998
32267,3686,3358
32268,3686,9384
32269,3686,8897
32270,3686,2338
32271,3686,4792
32272,3686,98
32273,3686,4994
32274,3687,126
32275,3687,4184
32276,3687,6276
32277,3687,2382
32278,3687,5615
32279,3687,6232
32280,3687,1540
32281,3688,3840
32282,3688,5638
32283,3688,683
32284,3688,5560
32285,3688,6623
32286,3688,1847
32287,3688,6084
32288,3689,3723
32289,3689,2739
32290,3689,6383
32291,3689,7852
32292,3689,1786
32293,3689,3730
32294,3689,9073
32295,3689,7210
32296,3689,6677
32297,3689,1488
32298,3690,4655
32299,3690,1517
32300,3690,2886
32301,3690,5823
32302,3690,6459
32303,3690,4723
32304,3690,7475
32305,3690,497
32306,3691,7109
32307,3691,7368
32308,3691,8611
32309,3691,2818
32310,3691,3797
32311,3691,7523
32312,3691,2152
32313,3691,1355
32314,3691,3643
32315,3691,1589
32316,3692,3879
32317,3692,4462
32318,3692,3398
32319,3692,7179
32320,3692,4471
32321,3692,1517
32322,3692,4103
32323,3692,2300
32324,3693,7928
32325,3693,5474
32326,3693,9217
32327,3693,721
32328,3693,9061
32329,3693,5235
32330,3693,6207
32331,3693,8707
32332,3694,1686
32333,3694,117
32334,3694,7561
32335,3694,3341
32336,3694,612
32337,3694,3802
32338,3694,6753
32339,3694,9532
32340,3694,7984
32341,3694,5455
32342,3695,6325
32343,3695,2187
32344,3695,660
32345,3695,9122
32346,3695,488
32347,3695,6677
32348,3695,3109
32349,3695,1068
32350,3696,1518
32351,3696,6799
32352,3696,8733
32353,3696,593
32354,3696,3361
32355,3696,4998
32356,3696,2371
32357,3696,8762
32358,3696,4353
32359,3696,1843
32360,3697,1367
32361,3697,8581
32362,3697,796
32363,3697,4759
32364,3697,8155
32365,3697,3586
32366,3697,4660
32367,3697,6135
32368,3697,2300
32369,3697,1560
32370,3698,1562
32371,3698,6110
32372,3698,58
32373,3698,7688
32374,3698,9111
32375,3698,5655
32376,3698,8444
32377,3698,2644
32378,3698,9307
32379,3699,3380
32380,3699,1166
32381,3699,2013
32382,3699,8557
32383,3699,1398
32384,3699,4747
32385,3699,4438
32386,3699,5534
32387,3700,5511
32388,3700,5359
32389,3700,6978
32390,3700,3842
32391,3700,8419
32392,3700,2176
32393,3700,9512
32394,3700,3143
32395,3701,3171
32396,3701,1517
32397,3701,3879
32398,3701,3398
32399,3701,1381
32400,3701,8357
32401,3702,4670
32402,3702,1929
32403,3702,4708
32404,3702,6701
32405,3702,3525
32406,3702,9069
32407,3702,4285
32408,3702,4035
32409,3702,7446
32410,3703,5278
32411,3703,2127
32412,3703,50
32413,3703,5028
32414,3703,3085
32415,3703,5620
32416,3703,267
32417,3703,7852
32418,3704,6309
32419,3704,1117
32420,3704,8586
32421,3704,4553
32422,3704,3107
32423,3704,7211
32424,3704,6075
32425,3704,1003
32426,3705,8056
32427,3705,1434
32428,3705,1437
32429,3705,6603
32430,3705,496
32431,3705,7754
32432,3705,4977
32433,3705,2130
32434,3706,5178
32435,3706,29
32436,3706,8548
32437,3706,5850
32438,3706,3646
32439,3706,8417
32440,3706,2773
32441,3706,8485
32442,3706,749
32443,3706,3467
32444,3707,8273
32445,3707,8897
32446,3707,321
32447,3707,5726
32448,3707,3696
32449,3707,3825
32450,3707,4323
32451,3707,1225
32452,3707,3480
32453,3708,6868
32454,3708,3723
32455,3708,3298
32456,3708,2608
32457,3708,6314
32458,3708,3832
32459,3708,154
32460,3708,4344
32461,3708,2888
32462,3708,322
32463,3709,5397
32464,3709,3393
32465,3709,906
32466,3709,7615
32467,3709,4299
32468,3709,2132
32469,3709,2453
32470,3709,4568
32471,3710,6239
32472,3710,2886
32473,3710,1517
32474,3710,3692
32475,3710,8727
32476,3710,497
32477,3710,561
32478,3710,3994
32479,3710,4254
32480,3711,2542
32481,3711,9478
32482,3711,2343
32483,3711,7397
32484,3711,5819
32485,3711,2292
32486,3711,7937
32487,3711,4390
32488,3712,7047
32489,3712,523
32490,3712,6753
32491,3712,6617
32492,3712,1799
32493,3712,612
32494,3713,3461
32495,3713,7773
32496,3713,7475
32497,3713,603
32498,3713,7377
32499,3713,796
32500,3713,2314
32501,3713,4723
32502,3714,5089
32503,3714,7135
32504,3714,4252
32505,3714,18
32506,3714,9579
32507,3714,6171
32508,3714,7442
32509,3714,3437
32510,3714,5468
32511,3715,5105
32512,3715,6457
32513,3715,3480
32514,3715,5726
32515,3715,7748
32516,3715,3987
32517,3715,9425
32518,3715,4351
32519,3715,8398
32520,3716,5740
32521,3716,3767
32522,3716,2180
32523,3716,8495
32524,3716,7866
32525,3716,7483
32526,3716,9500
32527,3716,7563
32528,3717,7033
32529,3717,3882
32530,3717,584
32531,3717,7844
32532,3717,2788
32533,3717,9378
32534,3717,6971
32535,3717,5337
32536,3717,2852
32537,3717,9200
32538,3718,7604
32539,3718,2430
32540,3718,2861
32541,3718,7964
32542,3718,6006
32543,3718,3265
32544,3718,506
32545,3718,8204
32546,3718,4248
32547,3719,272
32548,3719,5579
32549,3719,4362
32550,3719,8102
32551,3719,9025
32552,3719,7747
32553,3719,4463
32554,3719,7488
32555,3719,5473
32556,3719,7903
32557,3720,6450
32558,3720,2371
32559,3720,721
32560,3720,853
32561,3720,1575
32562,3720,8608
32563,3720,4067
32564,3720,5133
32565,3720,6594
32566,3721,7219
32567,3721,3882
32568,3721,1594
32569,3721,5671
32570,3721,909
32571,3721,8349
32572,3721,5033
32573,3721,1425
32574,3721,3704
32575,3721,2506
32576,3722,5037
32577,3722,9005
32578,3722,9301
32579,3722,6816
32580,3722,5357
32581,3722,8344
32582,3722,3636
32583,3722,7068
32584,3723,3689
32585,3723,3730
32586,3723,2951
32587,3723,7210
32588,3723,1488
32589,3723,154
32590,3723,2085
32591,3723,7344
32592,3723,3708
32593,3723,1752
32594,3724,1092
32595,3724,2564
32596,3724,8259
32597,3724,1557
32598,3724,1708
32599,3724,7674
32600,3724,2657
32601,3724,9436
32602,3725,523
32603,3725,8509
32604,3725,4092
32605,3725,5908
32606,3725,2371
32607,3725,853
32608,3725,589
32609,3725,8811
32610,3725,1895
32611,3725,4077
32612,3726,1270
32613,3726,5751
32614,3726,8133
32615,3726,9091
32616,3726,4552
32617,3726,8450
32618,3727,5703
32619,3727,4162
32620,3727,7674
32621,3727,518
32622,3727,1645
32623,3727,3724
32624,3727,514
32625,3727,383
32626,3727,5045
32627,3728,7448
32628,3728,9087
32629,3728,5235
32630,3728,5887
32631,3728,7839
32632,3728,7423
32633,3728,3615
32634,3728,597
32635,3728,8571
32636,3728,5762
32637,3729,1797
32638,3729,7338
32639,3729,2309
32640,3729,4437
32641,3729,9506
32642,3729,977
32643,3729,3406
32644,3729,568
32645,3729,4769
32646,3730,777
32647,3730,3723
32648,3730,4344
32649,3730,4993
32650,3730,8856
32651,3730,2432
32652,3730,7146
32653,3730,9246
32654,3730,3635
32655,3730,8128
32656,3731,1756
32657,3731,3429
32658,3731,9388
32659,3731,3767
32660,3731,1303
32661,3731,8243
32662,3731,458
32663,3731,9422
32664,3731,9605
32665,3732,6143
32666,3732,3998
32667,3732,2484
32668,3732,1536
32669,3732,1327
32670,3732,9447
32671,3732,8561
32672,3732,8506
32673,3732,2354
32674,3732,5717
32675,3733,9382
32676,3733,8326
32677,3733,2233
32678,3733,4714
32679,3733,3912
32680,3733,4871
32681,3733,8506
32682,3733,5603
32683,3733,5378
32684,3733,6395
32685,3734,7048
32686,3734,5380
32687,3734,8243
32688,3734,5357
32689,3734,6918
32690,3734,2918
32691,3734,319
32692,3735,3266
32693,3735,8880
32694,3735,2976
32695,3735,4508
32696,3735,8781
32697,3735,1579
32698,3735,7380
32699,3735,1878
32700,3736,7443
32701,3736,2454
32702,3736,3410
32703,3736,3142
32704,3736,2801
32705,3736,2028
32706,3736,8554
32707,3736,1341
32708,3737,5503
32709,3737,2697
32710,3737,9193
32711,3737,1223
32712,3737,7541
32713,3737,4294
32714,3737,9632
32715,3737,5640
32716,3738,5544
32717,3738,5892
32718,3738,2986
32719,3738,7259
32720,3738,6639
32721,3738,5116
32722,3738,5280
32723,3738,3667
32724,3738,2862
32725,3738,7416
32726,3739,6807
32727,3739,9546
32728,3739,1389
32729,3739,756
32730,3739,2432
32731,3739,5206
32732,3739,2294
32733,3739,3399
32734,3740,2830
32735,3740,4233
32736,3740,1845
32737,3740,1143
32738,3740,4345
32739,3740,7679
32740,3740,2784
32741,3740,38
32742,3741,83
32743,3741,6249
32744,3741,1068
32745,3741,6455
32746,3741,3105
32747,3741,4692
32748,3741,2952
32749,3741,7054
32750,3742,206
32751,3742,2445
32752,3742,4372
