,label
5797,2
5798,0
5799,3
5800,3
5801,3
5802,2
5803,3
5804,2
5805,1
5806,0
5807,0
5808,2
5809,2
5810,3
5811,1
5812,2
5813,3
5814,2
5815,2
5816,3
5817,2
5818,0
5819,1
5820,0
5821,3
5822,2
5823,3
5824,1
5825,3
5826,2
5827,0
5828,1
5829,0
5830,1
5831,3
5832,1
5833,0
5834,3
5835,3
5836,2
5837,0
5838,1
5839,0
5840,3
5841,2
5842,1
5843,1
5844,0
5845,0
5846,2
5847,1
5848,1
5849,3
5850,0
5851,2
5852,0
5853,0
5854,0
5855,1
5856,1
5857,0
5858,0
5859,3
5860,3
5861,3
5862,0
5863,3
5864,3
5865,0
5866,0
5867,3
5868,1
5869,2
5870,0
5871,0
5872,2
5873,3
5874,2
5875,1
5876,1
5877,1
5878,1
5879,3
5880,1
5881,1
5882,3
5883,1
5884,0
5885,1
5886,1
5887,1
5888,3
5889,0
5890,0
5891,1
5892,2
5893,2
5894,2
5895,3
5896,3
5897,1
5898,0
5899,3
5900,0
5901,2
5902,3
5903,1
5904,3
5905,3
5906,0
5907,3
5908,1
5909,3
5910,3
5911,3
5912,0
5913,0
5914,3
5915,0
5916,2
5917,1
5918,1
5919,2
5920,2
5921,2
5922,2
5923,2
5924,1
5925,2
5926,0
5927,0
5928,3
5929,3
5930,1
5931,0
5932,1
5933,3
5934,0
5935,2
5936,1
5937,2
5938,3
5939,0
5940,2
5941,1
5942,1
5943,1
5944,3
5945,1
5946,0
5947,3
5948,3
5949,1
5950,0
5951,3
5952,0
5953,0
5954,0
5955,2
5956,1
5957,2
5958,1
5959,3
5960,3
5961,3
5962,1
5963,1
5964,3
5965,1
5966,3
5967,1
5968,0
5969,2
5970,0
5971,1
5972,1
5973,2
5974,0
5975,3
5976,0
5977,0
5978,3
5979,2
5980,1
5981,3
5982,1
5983,1
5984,3
5985,3
5986,1
5987,3
5988,0
5989,0
5990,1
5991,0
5992,2
5993,3
5994,3
5995,3
5996,0
5997,3
5998,1
5999,2
6000,2
6001,1
6002,3
6003,2
6004,0
6005,1
6006,3
6007,0
6008,3
6009,1
6010,2
6011,0
6012,3
6013,0
6014,1
6015,2
6016,0
6017,3
6018,1
6019,0
6020,3
6021,3
6022,0
6023,0
6024,1
6025,0
6026,2
6027,0
6028,0
6029,2
6030,3
6031,0
6032,3
6033,1
6034,1
6035,0
6036,0
6037,2
6038,1
6039,0
6040,3
6041,2
6042,3
6043,1
6044,3
6045,3
6046,0
6047,3
6048,0
6049,0
6050,0
6051,1
6052,3
6053,3
6054,3
6055,0
6056,3
6057,0
6058,2
6059,1
6060,0
6061,3
6062,3
6063,1
6064,2
6065,3
6066,2
6067,0
6068,1
6069,3
6070,0
6071,1
6072,2
6073,0
6074,3
6075,3
6076,0
6077,0
6078,0
6079,2
6080,0
6081,0
6082,0
6083,3
6084,2
6085,0
6086,2
6087,0
6088,3
6089,1
6090,3
6091,0
6092,3
6093,0
6094,1
6095,1
6096,1
6097,2
6098,3
6099,1
6100,3
6101,2
6102,1
6103,0
6104,0
6105,2
6106,3
6107,0
6108,1
6109,3
6110,1
6111,0
6112,3
6113,3
6114,3
6115,1
6116,1
6117,0
6118,0
6119,2
6120,2
6121,2
6122,1
6123,1
6124,3
6125,0
6126,0
6127,2
6128,1
6129,0
6130,1
6131,2
6132,0
6133,2
6134,0
6135,0
6136,1
6137,1
6138,1
6139,0
6140,3
6141,1
6142,2
6143,0
6144,1
6145,1
6146,2
6147,2
6148,2
6149,1
6150,1
6151,1
6152,2
6153,2
6154,1
6155,3
6156,2
6157,1
6158,3
6159,0
6160,1
6161,3
6162,1
6163,0
6164,1
6165,1
6166,3
6167,2
6168,0
6169,0
6170,0
6171,2
6172,0
6173,1
6174,0
6175,3
6176,0
6177,3
6178,0
6179,1
6180,0
6181,1
6182,3
6183,0
6184,3
6185,0
6186,1
6187,3
6188,2
6189,3
6190,0
6191,0
6192,0
6193,3
6194,1
6195,0
6196,3
6197,3
6198,0
6199,3
6200,0
6201,3
6202,0
6203,1
6204,1
6205,3
6206,2
6207,0
6208,3
6209,1
6210,2
6211,0
6212,0
6213,1
6214,3
6215,1
6216,3
6217,0
6218,2
6219,1
6220,0
6221,0
6222,3
6223,2
6224,3
6225,3
6226,1
6227,1
6228,0
6229,0
6230,0
6231,1
6232,1
6233,3
6234,3
6235,3
6236,0
6237,1
6238,2
6239,0
6240,2
6241,3
6242,0
6243,1
6244,0
6245,0
6246,3
6247,1
6248,2
6249,1
6250,0
6251,3
6252,2
6253,0
6254,1
6255,2
6256,3
6257,0
6258,3
6259,2
6260,2
6261,1
6262,1
6263,3
6264,0
6265,3
6266,0
6267,1
6268,2
6269,2
6270,3
6271,1
6272,3
6273,3
6274,1
6275,0
6276,3
6277,3
6278,3
6279,1
6280,3
6281,1
6282,3
6283,0
6284,2
6285,3
6286,0
6287,2
6288,2
6289,0
6290,3
6291,0
6292,0
6293,0
6294,0
6295,1
6296,1
6297,3
6298,3
6299,0
6300,3
6301,0
6302,0
6303,0
6304,3
6305,1
6306,3
6307,1
6308,2
6309,0
6310,0
6311,3
6312,0
6313,3
6314,3
6315,3
6316,0
6317,3
6318,0
6319,0
6320,0
6321,3
6322,0
6323,1
6324,1
6325,1
6326,2
6327,2
6328,3
6329,0
6330,1
6331,1
6332,0
6333,2
6334,2
6335,2
6336,0
6337,3
6338,3
6339,0
6340,3
6341,3
6342,3
6343,2
6344,2
6345,0
6346,1
6347,3
6348,2
6349,3
6350,2
6351,3
6352,3
6353,2
6354,2
6355,2
6356,3
6357,2
6358,2
6359,1
6360,3
6361,2
6362,1
6363,1
6364,1
6365,0
6366,3
6367,3
6368,2
6369,1
6370,2
6371,2
6372,2
6373,0
6374,3
6375,3
6376,2
6377,2
6378,2
6379,1
6380,2
6381,2
6382,2
6383,1
6384,3
6385,0
6386,0
6387,2
6388,2
6389,3
6390,3
6391,3
6392,0
6393,0
6394,1
6395,2
6396,2
6397,3
6398,2
6399,0
6400,1
6401,0
6402,2
6403,0
6404,3
6405,3
6406,3
6407,1
6408,0
6409,2
6410,0
6411,0
6412,1
6413,0
6414,1
6415,1
6416,0
6417,2
6418,0
6419,0
6420,3
6421,3
6422,3
6423,3
6424,0
6425,3
6426,3
6427,1
6428,2
6429,0
6430,2
6431,2
6432,2
6433,3
6434,3
6435,2
6436,1
6437,1
6438,3
6439,3
6440,1
6441,1
6442,3
6443,2
6444,0
6445,0
6446,1
6447,0
6448,3
6449,1
6450,0
6451,1
6452,1
6453,0
6454,3
6455,1
6456,3
6457,1
6458,2
6459,1
6460,3
6461,2
6462,3
6463,1
6464,1
6465,2
6466,0
6467,0
6468,1
6469,1
6470,3
6471,3
6472,1
6473,2
6474,3
6475,0
6476,2
6477,2
6478,0
6479,3
6480,2
6481,2
6482,3
6483,3
6484,0
6485,0
6486,2
6487,1
6488,2
6489,1
6490,3
6491,2
6492,0
6493,0
6494,3
6495,2
6496,3
6497,3
6498,0
6499,3
6500,3
6501,2
6502,0
6503,0
6504,3
6505,2
6506,3
6507,3
6508,2
6509,1
6510,1
6511,3
6512,0
6513,3
6514,1
6515,3
6516,1
6517,1
6518,2
6519,2
6520,3
6521,2
6522,2
6523,3
6524,1
6525,1
6526,3
6527,3
6528,1
6529,0
6530,0
6531,1
6532,1
6533,1
6534,2
6535,2
6536,0
6537,2
6538,3
6539,2
6540,3
6541,3
6542,0
6543,1
6544,0
6545,3
6546,0
6547,3
6548,0
6549,1
6550,2
6551,3
6552,1
6553,3
6554,3
6555,2
6556,0
6557,1
6558,3
6559,2
6560,2
6561,1
6562,0
6563,1
6564,0
6565,1
6566,1
6567,1
6568,2
6569,0
6570,2
6571,2
6572,3
6573,1
6574,2
6575,0
6576,3
6577,2
6578,2
6579,2
6580,3
6581,1
6582,2
6583,1
6584,3
6585,1
6586,2
6587,0
6588,0
6589,3
6590,3
6591,0
6592,1
6593,2
6594,3
6595,0
6596,1
6597,2
6598,0
6599,2
6600,1
6601,1
6602,0
6603,3
6604,3
6605,2
6606,3
6607,0
6608,1
6609,3
6610,0
6611,0
6612,1
6613,3
6614,3
6615,2
6616,2
6617,1
6618,2
6619,2
6620,2
6621,2
6622,2
6623,2
6624,2
6625,2
6626,2
6627,2
6628,3
6629,2
6630,2
6631,2
6632,2
6633,2
6634,2
6635,0
6636,2
6637,3
6638,2
6639,2
6640,3
6641,2
6642,2
6643,2
6644,2
6645,0
6646,2
6647,2
6648,2
6649,2
6650,0
6651,3
6652,2
6653,0
6654,0
6655,0
6656,2
6657,2
6658,0
6659,1
6660,2
6661,1
6662,1
6663,3
6664,1
6665,0
6666,2
6667,0
6668,1
6669,3
6670,3
6671,3
6672,3
6673,0
6674,1
6675,1
6676,0
6677,3
6678,2
6679,0
6680,3
6681,0
6682,1
6683,3
6684,3
6685,2
6686,3
6687,2
6688,2
6689,0
6690,3
6691,2
6692,1
6693,1
6694,1
6695,1
6696,0
6697,2
6698,3
6699,3
6700,0
6701,2
6702,2
6703,1
6704,3
6705,3
6706,0
6707,2
6708,2
6709,1
6710,2
6711,3
6712,2
6713,2
6714,3
6715,0
6716,3
6717,3
6718,2
6719,0
6720,1
6721,1
6722,2
6723,2
6724,2
6725,0
6726,1
6727,0
6728,3
6729,0
6730,3
6731,0
6732,1
6733,0
6734,3
6735,3
6736,1
6737,2
6738,1
6739,0
6740,3
6741,1
6742,0
6743,3
6744,0
6745,1
6746,0
6747,3
6748,1
6749,2
6750,3
6751,0
6752,2
6753,0
6754,1
6755,0
6756,3
6757,0
6758,2
6759,3
6760,3
6761,0
6762,3
6763,3
6764,1
6765,2
6766,2
6767,3
6768,1
6769,0
6770,2
6771,2
6772,3
6773,3
6774,1
6775,3
6776,2
6777,3
6778,1
6779,3
6780,0
6781,1
6782,0
6783,1
6784,3
6785,1
6786,3
6787,1
6788,2
6789,1
6790,1
6791,3
6792,3
6793,3
6794,0
6795,0
6796,1
6797,1
6798,1
6799,3
6800,0
6801,1
6802,3
6803,1
6804,2
6805,3
6806,1
6807,1
6808,1
6809,3
6810,0
6811,1
6812,2
6813,1
6814,3
6815,3
6816,0
6817,1
6818,2
6819,3
6820,0
6821,3
6822,0
6823,0
6824,3
6825,2
6826,0
6827,0
6828,1
6829,0
6830,0
6831,2
6832,0
6833,3
6834,2
6835,0
6836,0
6837,1
6838,3
6839,1
6840,1
6841,1
6842,1
6843,0
6844,2
6845,3
6846,0
6847,0
6848,1
6849,3
6850,1
6851,3
6852,1
6853,3
6854,3
6855,0
6856,0
6857,2
6858,0
6859,3
6860,2
6861,2
6862,0
6863,0
6864,0
6865,0
6866,3
6867,2
6868,1
6869,1
6870,0
6871,3
6872,1
6873,1
6874,0
6875,3
6876,2
6877,0
6878,2
6879,1
6880,2
6881,3
6882,3
6883,0
6884,3
6885,3
6886,0
6887,0
6888,0
6889,3
6890,3
6891,3
6892,3
6893,0
6894,3
6895,1
6896,3
6897,1
6898,2
6899,3
6900,0
6901,0
6902,2
6903,1
6904,2
6905,0
6906,3
6907,3
6908,2
6909,3
6910,0
6911,3
6912,0
6913,3
6914,0
6915,3
6916,3
6917,1
6918,1
6919,3
6920,2
6921,2
6922,2
6923,1
6924,2
6925,3
6926,0
6927,2
6928,1
6929,2
6930,3
6931,0
6932,1
6933,3
6934,3
6935,2
6936,1
6937,1
6938,2
6939,3
6940,3
6941,1
6942,2
6943,2
6944,3
6945,1
6946,0
6947,2
6948,3
6949,1
6950,0
6951,1
6952,3
6953,2
6954,2
6955,1
6956,1
6957,2
6958,0
6959,1
6960,0
6961,1
6962,3
6963,1
6964,3
6965,0
6966,3
6967,3
6968,3
6969,1
6970,3
6971,2
6972,2
6973,0
6974,0
6975,0
6976,2
6977,1
6978,1
6979,0
6980,2
6981,3
6982,1
6983,1
6984,2
6985,3
6986,0
6987,0
6988,1
6989,3
6990,1
6991,0
6992,2
6993,3
6994,0
6995,2
6996,0
6997,0
6998,1
6999,2
7000,1
7001,2
7002,2
7003,0
7004,0
7005,2
7006,3
7007,3
7008,1
7009,3
7010,0
7011,3
7012,3
7013,3
7014,1
7015,1
7016,0
7017,3
7018,1
7019,1
7020,1
7021,0
7022,1
7023,0
7024,2
7025,2
7026,3
7027,3
7028,0
7029,2
7030,2
7031,1
7032,0
7033,3
7034,0
7035,2
7036,2
7037,3
7038,2
7039,3
7040,0
7041,1
7042,0
7043,2
7044,3
7045,0
7046,3
7047,1
7048,0
7049,0
7050,1
7051,2
7052,2
7053,1
7054,0
7055,1
7056,1
7057,0
7058,2
7059,2
7060,1
7061,0
7062,3
7063,3
7064,0
7065,0
7066,2
7067,0
7068,1
7069,3
7070,1
7071,2
7072,2
7073,2
7074,2
7075,2
7076,2
7077,3
7078,3
7079,1
7080,1
7081,1
7082,3
7083,3
7084,3
7085,1
7086,2
7087,3
7088,0
7089,0
7090,0
7091,1
7092,0
7093,0
7094,3
7095,0
7096,0
7097,2
7098,1
7099,1
7100,0
7101,0
7102,0
7103,0
7104,1
7105,2
7106,0
7107,3
7108,3
7109,1
7110,1
7111,0
7112,0
7113,3
7114,2
7115,3
7116,2
7117,0
7118,0
7119,3
7120,2
7121,3
7122,0
7123,0
7124,2
7125,0
7126,2
7127,1
7128,0
7129,0
7130,0
7131,0
7132,0
7133,3
7134,2
7135,1
7136,1
7137,3
7138,0
7139,1
7140,0
7141,0
7142,0
7143,2
7144,2
7145,3
7146,2
7147,0
7148,0
7149,0
7150,3
7151,1
7152,2
7153,1
7154,1
7155,1
7156,1
7157,2
7158,2
7159,2
7160,0
7161,3
7162,2
7163,1
7164,2
7165,2
7166,3
7167,2
7168,0
7169,0
7170,2
7171,0
7172,3
7173,1
7174,2
7175,2
7176,2
7177,2
7178,2
7179,0
7180,2
7181,2
7182,1
7183,2
7184,2
7185,0
7186,3
7187,2
7188,2
7189,3
7190,0
7191,1
7192,0
7193,2
7194,2
7195,0
7196,2
7197,2
7198,2
7199,2
7200,2
7201,0
7202,1
7203,3
7204,1
7205,3
7206,2
7207,0
7208,2
7209,2
7210,0
7211,1
7212,2
7213,2
7214,0
7215,2
7216,3
7217,2
7218,0
7219,1
7220,1
7221,2
7222,2
7223,0
7224,0
7225,2
7226,3
7227,2
7228,3
7229,3
7230,2
7231,2
7232,0
7233,2
7234,3
7235,0
7236,1
7237,1
7238,2
7239,1
7240,0
7241,3
7242,1
7243,2
7244,2
7245,2
7246,2
7247,0
7248,1
7249,3
7250,3
7251,1
7252,1
7253,3
7254,1
7255,3
7256,0
7257,2
7258,0
7259,2
7260,0
7261,3
7262,2
7263,0
7264,2
7265,2
7266,0
7267,1
7268,2
7269,3
7270,2
7271,1
7272,1
7273,2
7274,0
7275,3
7276,2
7277,2
7278,0
7279,2
7280,1
7281,2
7282,1
7283,0
7284,0
7285,1
7286,0
7287,3
7288,0
7289,1
7290,0
7291,3
7292,3
7293,3
7294,3
7295,0
7296,0
7297,2
7298,0
7299,2
7300,2
7301,1
7302,0
7303,0
7304,1
7305,3
7306,0
7307,3
7308,3
7309,3
7310,1
7311,1
7312,3
7313,2
7314,1
7315,3
7316,3
7317,1
7318,1
7319,3
7320,3
7321,3
7322,1
7323,1
7324,1
7325,2
7326,1
7327,1
7328,0
7329,3
7330,0
7331,2
7332,3
7333,1
7334,2
7335,0
7336,1
7337,3
7338,1
7339,0
7340,2
7341,0
7342,1
7343,0
7344,2
7345,3
7346,1
7347,2
7348,0
7349,0
7350,3
7351,1
7352,0
7353,0
7354,2
7355,2
7356,0
7357,1
7358,2
7359,1
7360,1
7361,2
7362,1
7363,1
7364,3
7365,3
7366,3
7367,2
7368,2
7369,0
7370,3
7371,2
7372,1
7373,3
7374,1
7375,2
7376,1
7377,3
7378,3
7379,3
7380,3
7381,3
7382,1
7383,3
7384,3
7385,3
7386,1
7387,1
7388,0
7389,1
7390,0
7391,0
7392,1
7393,0
7394,1
7395,1
7396,3
7397,3
7398,1
7399,0
7400,3
7401,2
7402,0
7403,1
7404,3
7405,0
7406,2
7407,2
7408,0
7409,2
7410,2
7411,2
7412,0
7413,3
7414,0
7415,2
7416,2
7417,2
7418,2
7419,0
7420,3
7421,0
7422,3
7423,3
7424,0
7425,1
7426,1
7427,3
7428,1
7429,0
7430,1
7431,2
7432,2
7433,1
7434,2
7435,0
7436,3
7437,3
7438,1
7439,0
7440,0
7441,1
7442,2
7443,0
7444,3
7445,3
7446,2
7447,1
7448,3
7449,2
7450,1
7451,1
7452,0
7453,3
7454,3
7455,2
7456,3
7457,2
7458,1
7459,2
7460,1
7461,0
7462,0
7463,2
7464,2
7465,3
7466,0
7467,0
7468,2
7469,1
7470,2
7471,0
7472,3
7473,3
7474,0
7475,1
7476,3
7477,2
7478,2
7479,1
7480,3
7481,0
7482,1
7483,0
7484,1
7485,3
7486,3
7487,0
7488,3
7489,0
7490,2
7491,0
7492,1
7493,3
7494,1
7495,1
7496,3
7497,3
7498,0
7499,3
7500,3
7501,2
7502,1
7503,0
7504,2
7505,2
7506,0
7507,2
7508,1
7509,2
7510,2
7511,1
7512,2
7513,1
7514,3
7515,3
7516,0
7517,2
7518,2
7519,0
7520,1
7521,2
7522,2
7523,2
7524,3
7525,0
7526,1
7527,1
7528,3
7529,3
7530,3
7531,3
7532,1
7533,1
7534,3
7535,1
7536,0
7537,0
7538,0
7539,3
7540,1
7541,3
7542,0
7543,3
7544,1
7545,1
7546,2
7547,0
7548,1
7549,1
7550,1
7551,2
7552,3
7553,2
7554,3
7555,3
7556,1
7557,3
7558,0
7559,1
7560,1
7561,0
7562,2
7563,0
7564,0
7565,2
7566,3
7567,0
7568,0
7569,0
7570,3
7571,0
7572,1
7573,3
7574,0
7575,1
7576,3
7577,1
7578,3
7579,3
7580,0
7581,3
7582,0
7583,1
7584,3
7585,3
7586,3
7587,1
7588,2
7589,2
7590,3
7591,3
7592,0
7593,3
7594,2
7595,3
7596,3
7597,0
7598,0
7599,3
7600,1
7601,1
7602,1
7603,2
7604,1
7605,2
7606,1
7607,3
7608,2
7609,1
7610,3
7611,0
7612,1
7613,1
7614,0
7615,1
7616,0
7617,0
7618,1
7619,0
7620,2
7621,3
7622,2
7623,2
7624,0
7625,0
7626,0
7627,3
7628,0
7629,3
7630,2
7631,1
7632,1
7633,3
7634,3
7635,0
7636,3
7637,0
7638,1
7639,0
7640,0
7641,3
7642,2
7643,2
7644,3
7645,1
7646,3
7647,0
7648,3
7649,0
7650,0
7651,1
7652,3
7653,3
7654,0
7655,0
7656,3
7657,0
7658,2
7659,1
7660,1
7661,2
7662,2
7663,0
7664,1
7665,0
7666,3
7667,2
7668,3
7669,1
7670,2
7671,0
7672,0
7673,3
7674,0
7675,0
7676,3
7677,2
7678,0
7679,3
7680,0
7681,0
7682,3
7683,3
7684,3
7685,0
7686,3
7687,2
7688,1
7689,0
7690,3
7691,3
7692,0
7693,3
7694,2
7695,0
7696,2
7697,3
7698,0
7699,3
7700,3
7701,0
7702,1
7703,1
7704,1
7705,3
7706,1
7707,1
7708,0
7709,3
7710,3
7711,0
7712,2
7713,1
7714,3
7715,0
7716,0
7717,3
7718,0
7719,3
7720,0
7721,1
7722,0
7723,3
7724,2
7725,1
7726,0
7727,0
7728,1
7729,1
7730,2
7731,0
7732,1
7733,2
7734,1
7735,1
7736,3
7737,1
7738,1
7739,0
7740,1
7741,1
7742,3
7743,0
7744,1
7745,2
7746,1
7747,1
7748,1
7749,1
7750,1
7751,2
7752,3
7753,1
7754,0
7755,3
7756,2
7757,0
7758,1
7759,3
7760,1
7761,3
7762,1
7763,0
7764,0
7765,2
7766,1
7767,2
7768,3
7769,1
7770,1
7771,1
7772,3
7773,1
7774,0
7775,1
7776,2
7777,0
7778,2
7779,2
7780,1
7781,0
7782,1
7783,2
7784,0
7785,2
7786,2
7787,0
7788,2
7789,0
7790,2
7791,0
7792,1
7793,3
7794,0
7795,3
7796,0
7797,1
7798,1
7799,3
7800,0
7801,1
7802,1
7803,2
7804,3
7805,2
7806,1
7807,1
7808,3
7809,1
7810,1
7811,3
7812,0
7813,1
7814,0
7815,0
7816,0
7817,1
7818,3
7819,3
7820,3
7821,2
7822,3
7823,3
7824,2
7825,0
7826,1
7827,2
7828,3
7829,1
7830,1
7831,2
7832,1
7833,1
7834,1
7835,3
7836,1
7837,3
7838,0
7839,2
7840,3
7841,0
7842,2
7843,2
7844,1
7845,0
7846,0
7847,1
7848,2
7849,2
7850,2
7851,3
7852,2
7853,2
7854,2
7855,2
7856,0
7857,2
7858,2
7859,2
7860,1
7861,1
7862,2
7863,0
7864,3
7865,1
7866,0
7867,1
7868,0
7869,3
7870,0
7871,0
7872,0
7873,3
7874,3
7875,1
7876,2
7877,1
7878,1
7879,1
7880,3
7881,2
7882,2
7883,0
7884,3
7885,1
7886,0
7887,3
7888,1
7889,3
7890,1
7891,0
7892,3
7893,1
7894,2
7895,3
7896,0
7897,2
7898,3
7899,1
7900,2
7901,1
7902,3
7903,1
7904,1
7905,0
7906,1
7907,1
7908,1
7909,3
7910,0
7911,0
7912,3
7913,3
7914,0
7915,3
7916,0
7917,0
7918,2
7919,1
7920,1
7921,1
7922,3
7923,3
7924,2
7925,1
7926,0
7927,0
7928,1
7929,2
7930,0
7931,3
7932,2
7933,1
7934,3
7935,3
7936,1
7937,0
7938,1
7939,1
7940,2
7941,2
7942,2
7943,1
7944,2
7945,0
7946,3
7947,1
7948,1
7949,2
7950,0
7951,1
7952,0
7953,3
7954,3
7955,1
7956,1
7957,1
7958,0
7959,1
7960,3
7961,2
7962,1
7963,3
7964,1
7965,0
7966,0
7967,3
7968,2
7969,1
7970,0
7971,3
7972,0
7973,3
7974,1
7975,0
7976,3
7977,0
7978,1
7979,0
7980,3
7981,0
7982,2
7983,2
7984,3
7985,2
7986,2
7987,0
7988,1
7989,2
7990,0
7991,2
7992,0
7993,3
7994,0
7995,3
7996,0
7997,2
7998,2
7999,2
8000,2
8001,2
8002,0
8003,2
8004,2
8005,0
8006,0
8007,2
8008,3
8009,1
8010,3
8011,2
8012,2
8013,1
8014,1
8015,0
8016,3
8017,0
8018,1
8019,2
8020,2
8021,2
8022,2
8023,0
8024,2
8025,1
8026,2
8027,2
8028,1
8029,0
8030,1
8031,3
8032,1
8033,2
8034,0
8035,2
8036,1
8037,3
8038,2
8039,0
8040,0
8041,1
8042,3
8043,0
8044,3
8045,0
8046,1
8047,1
8048,3
8049,3
8050,0
8051,1
8052,1
8053,3
8054,1
8055,2
8056,0
8057,2
8058,1
8059,0
8060,0
8061,3
8062,2
8063,3
8064,1
8065,0
8066,0
8067,0
8068,1
8069,0
8070,0
8071,3
8072,0
8073,3
8074,3
8075,0
8076,2
8077,0
8078,0
8079,1
8080,2
8081,2
8082,0
8083,0
8084,3
8085,1
8086,0
8087,0
8088,0
8089,0
8090,3
8091,3
8092,1
8093,0
8094,2
8095,0
8096,1
8097,1
8098,0
8099,3
8100,1
8101,1
8102,0
8103,3
8104,1
8105,2
8106,2
8107,1
8108,0
8109,1
8110,1
8111,1
8112,1
8113,1
8114,3
8115,2
8116,2
8117,2
8118,2
8119,3
8120,0
8121,3
8122,0
8123,2
8124,2
8125,1
8126,0
8127,2
8128,2
8129,3
8130,3
8131,1
8132,2
8133,3
8134,1
8135,1
8136,1
8137,3
8138,0
8139,0
8140,1
8141,2
8142,3
8143,1
8144,3
8145,3
8146,2
8147,0
8148,0
8149,1
8150,0
8151,3
8152,1
8153,3
8154,1
8155,3
8156,0
8157,3
8158,2
8159,1
8160,3
8161,3
8162,2
8163,3
8164,3
8165,3
8166,1
8167,2
8168,3
8169,2
8170,0
8171,3
8172,1
8173,3
8174,1
8175,0
8176,1
8177,0
8178,1
8179,3
8180,1
8181,0
8182,2
8183,3
8184,3
8185,1
8186,3
8187,2
8188,1
8189,2
8190,0
8191,2
8192,0
8193,0
8194,3
8195,1
8196,3
8197,1
8198,2
8199,2
8200,1
8201,1
8202,3
8203,3
8204,3
8205,0
8206,2
8207,1
8208,1
8209,1
8210,2
8211,0
8212,2
8213,3
8214,1
8215,0
8216,1
8217,3
8218,3
8219,0
8220,3
8221,0
8222,3
8223,1
8224,0
8225,0
8226,1
8227,1
8228,1
8229,3
8230,3
8231,3
8232,3
8233,2
8234,1
8235,3
8236,0
8237,0
8238,0
8239,3
8240,3
8241,2
8242,0
8243,3
8244,1
8245,3
8246,1
8247,2
8248,1
8249,1
8250,2
8251,0
8252,1
8253,2
8254,2
8255,3
8256,3
8257,1
8258,2
8259,1
8260,3
8261,0
8262,3
8263,3
8264,2
8265,3
8266,2
8267,2
8268,1
8269,2
8270,2
8271,2
8272,1
8273,1
8274,2
8275,1
8276,2
8277,3
8278,0
8279,1
8280,0
8281,2
8282,0
8283,3
8284,3
8285,0
8286,2
8287,3
8288,0
8289,1
8290,1
8291,0
8292,0
8293,0
8294,2
8295,3
8296,0
8297,1
8298,1
8299,0
8300,2
8301,0
8302,3
8303,2
8304,1
8305,3
8306,2
8307,1
8308,3
8309,3
8310,1
8311,1
8312,2
8313,0
8314,0
8315,2
8316,0
8317,3
8318,1
8319,3
8320,1
8321,2
8322,1
8323,1
8324,3
8325,3
8326,1
8327,3
8328,0
8329,0
8330,3
8331,1
8332,3
8333,1
8334,1
8335,1
8336,0
8337,0
8338,3
8339,3
8340,3
8341,3
8342,3
8343,3
8344,0
8345,0
8346,3
8347,2
8348,1
8349,3
8350,2
8351,2
8352,0
8353,2
8354,0
8355,0
8356,1
8357,0
8358,3
8359,1
8360,2
8361,3
8362,1
8363,3
8364,0
8365,0
8366,1
8367,2
8368,3
8369,0
8370,2
8371,0
8372,3
8373,1
8374,2
8375,1
8376,3
8377,2
8378,0
8379,3
8380,0
8381,3
8382,3
8383,0
8384,0
8385,1
8386,0
8387,0
8388,0
8389,3
8390,0
8391,2
8392,1
8393,2
8394,1
8395,1
8396,0
8397,1
8398,3
8399,2
8400,2
8401,0
8402,3
8403,0
8404,1
8405,0
8406,1
8407,2
8408,3
8409,1
8410,0
8411,1
8412,3
8413,2
8414,1
8415,1
8416,3
8417,1
8418,2
8419,3
8420,3
8421,0
8422,1
8423,3
8424,1
8425,2
8426,0
8427,1
8428,2
8429,3
8430,0
8431,0
8432,3
8433,1
8434,1
8435,2
8436,2
8437,1
8438,1
8439,0
8440,0
8441,3
8442,3
8443,3
8444,0
8445,1
8446,1
8447,2
8448,0
8449,3
8450,1
8451,0
8452,3
8453,2
8454,3
8455,2
8456,0
8457,3
8458,3
8459,0
8460,2
8461,0
8462,3
8463,0
8464,3
8465,3
8466,3
8467,3
8468,1
8469,2
8470,1
8471,1
8472,0
8473,3
8474,3
8475,0
8476,2
8477,3
8478,1
8479,0
8480,3
8481,3
8482,0
8483,0
8484,3
8485,1
8486,1
8487,1
8488,0
8489,3
8490,0
8491,1
8492,0
8493,3
8494,2
8495,0
8496,3
8497,2
8498,0
8499,3
8500,3
8501,0
8502,1
8503,0
8504,0
8505,3
8506,0
8507,3
8508,0
8509,1
8510,1
8511,0
8512,3
8513,1
8514,2
8515,1
8516,3
8517,3
8518,1
8519,1
8520,1
8521,0
8522,3
8523,1
8524,3
8525,3
8526,0
8527,1
8528,2
8529,3
8530,3
8531,3
8532,0
8533,0
8534,3
8535,1
8536,3
8537,0
8538,3
8539,1
8540,0
8541,3
8542,2
8543,0
8544,0
8545,1
8546,3
8547,0
8548,1
8549,3
8550,1
8551,2
8552,2
8553,3
8554,1
8555,2
8556,1
8557,1
8558,3
8559,2
8560,0
8561,0
8562,3
8563,0
8564,2
8565,0
8566,3
8567,1
8568,1
8569,3
8570,1
8571,1
8572,0
8573,0
8574,3
8575,3
8576,2
8577,2
8578,2
8579,0
8580,1
8581,1
8582,2
8583,1
8584,3
8585,2
8586,1
8587,3
8588,0
8589,2
8590,2
8591,2
8592,2
8593,2
8594,2
8595,1
